depth,cali,gr,density,nphi,res,sonic
8333.5,-999.25,124.4583,-999.25,-999.25,2.2635,-999.25
8334,-999.25,124.0697,-999.25,-999.25,2.1693,-999.25
8334.5,-999.25,125.4093,-999.25,-999.25,1.9784,-999.25
8335,-999.25,122.4985,-999.25,-999.25,2.0333,-999.25
8335.5,-999.25,122.7301,-999.25,-999.25,2.0484,-999.25
8336,-999.25,118.8849,-999.25,-999.25,2.0129,-999.25
8336.5,-999.25,121.1672,-999.25,-999.25,1.9606,-999.25
8337,-999.25,121.8784,-999.25,-999.25,1.9247,-999.25
8337.5,-999.25,121.5641,-999.25,-999.25,1.9,-999.25
8338,-999.25,122.3497,-999.25,-999.25,1.8524,-999.25
8338.5,-999.25,115.1969,-999.25,-999.25,1.9301,-999.25
8339,-999.25,117.074,-999.25,-999.25,1.9252,-999.25
8339.5,-999.25,113.3033,-999.25,-999.25,1.9354,-999.25
8340,-999.25,116.4455,-999.25,-999.25,2.007,-999.25
8340.5,-999.25,112.4433,-999.25,-999.25,1.9962,-999.25
8341,-999.25,115.5111,-999.25,-999.25,1.9702,-999.25
8341.5,-999.25,117.3965,-999.25,-999.25,1.8986,-999.25
8342,-999.25,118.7278,-999.25,-999.25,1.8645,-999.25
8342.5,-999.25,116.6027,-999.25,-999.25,1.8499,-999.25
8343,-999.25,112.6748,-999.25,-999.25,1.8837,-999.25
8343.5,-999.25,113.4604,-999.25,-999.25,1.9041,-999.25
8344,-999.25,115.0315,-999.25,-999.25,1.9275,-999.25
8344.5,-999.25,116.52,-999.25,-999.25,1.8279,-999.25
8345,-999.25,116.6027,-999.25,-999.25,1.8338,-999.25
8345.5,-999.25,110.7895,-999.25,-999.25,1.8327,-999.25
8346,-999.25,108.4328,-999.25,-999.25,1.7401,-999.25
8346.5,-999.25,106.3903,-999.25,-999.25,1.7426,-999.25
8347,-999.25,108.0441,-999.25,-999.25,1.6563,-999.25
8347.5,-999.25,110.5579,-999.25,-999.25,1.7491,-999.25
8348,-999.25,111.8148,-999.25,-999.25,1.7258,-999.25
8348.5,-999.25,112.6748,-999.25,-999.25,1.8284,-999.25
8349,-999.25,112.3689,-999.25,-999.25,1.8763,-999.25
8349.5,-999.25,112.526,-999.25,-999.25,1.893,-999.25
8350,-999.25,115.1225,-999.25,-999.25,1.8982,-999.25
8350.5,-999.25,115.7509,-999.25,-999.25,1.8334,-999.25
8351,-999.25,116.3794,-999.25,-999.25,1.8723,-999.25
8351.5,-999.25,115.1225,-999.25,-999.25,1.8111,-999.25
8352,-999.25,116.2967,-999.25,-999.25,1.8013,-999.25
8352.5,-999.25,113.5514,-999.25,-999.25,1.8515,-999.25
8353,-999.25,111.9802,-999.25,-999.25,1.7807,-999.25
8353.5,-999.25,108.0524,-999.25,-999.25,1.7493,-999.25
8354,-999.25,111.0293,-999.25,-999.25,1.6234,-999.25
8354.5,-999.25,114.0889,-999.25,-999.25,1.7203,-999.25
8355,-999.25,110.8722,-999.25,-999.25,1.6857,-999.25
8355.5,-999.25,110.1693,-999.25,-999.25,1.7582,-999.25
8356,-999.25,109.1439,-999.25,-999.25,1.6693,-999.25
8356.5,-999.25,113.3033,-999.25,-999.25,1.675,-999.25
8357,-999.25,112.7493,-999.25,-999.25,1.706,-999.25
8357.5,-999.25,111.0293,-999.25,-999.25,1.8015,-999.25
8358,-999.25,115.0398,-999.25,-999.25,1.7616,-999.25
8358.5,-999.25,114.0227,-999.25,-999.25,1.6543,-999.25
8359,-999.25,115.9081,-999.25,-999.25,1.5837,-999.25
8359.5,-999.25,113.8656,-999.25,-999.25,1.7651,-999.25
8360,-999.25,111.5916,-999.25,-999.25,1.7603,-999.25
8360.5,-999.25,110.8804,-999.25,-999.25,1.7931,-999.25
8361,-999.25,104.753,-999.25,-999.25,1.7544,-999.25
8361.5,-999.25,105.8528,-999.25,-999.25,1.9206,-999.25
8362,-999.25,102.9421,-999.25,-999.25,1.8842,-999.25
8362.5,-999.25,107.6472,-999.25,-999.25,1.7997,-999.25
8363,-999.25,108.8958,-999.25,-999.25,1.703,-999.25
8363.5,-999.25,112.2035,-999.25,-999.25,1.7977,-999.25
8364,-999.25,113.8573,-999.25,-999.25,1.956,-999.25
8364.5,-999.25,116.6853,-999.25,-999.25,1.9957,-999.25
8365,-999.25,115.106,-999.25,-999.25,1.8903,-999.25
8365.5,-999.25,117.6942,-999.25,-999.25,1.7981,-999.25
8366,-999.25,115.2631,-999.25,-999.25,1.7835,-999.25
8366.5,-999.25,113.7002,-999.25,-999.25,1.9769,-999.25
8367,-999.25,107.5728,-999.25,-999.25,1.9354,-999.25
8367.5,-999.25,106.9444,-999.25,-999.25,1.8935,-999.25
8368,-999.25,108.8297,-999.25,-999.25,1.7463,-999.25
8368.5,-999.25,110.4835,-999.25,-999.25,1.8559,-999.25
8369,-999.25,110.0866,-999.25,-999.25,1.9887,-999.25
8369.5,-999.25,113.7746,-999.25,-999.25,2.028,-999.25
8370,-999.25,115.4202,-999.25,-999.25,1.8827,-999.25
8370.5,-999.25,119.9765,-999.25,-999.25,1.6714,-999.25
8371,-999.25,116.4455,-999.25,-999.25,1.5352,-999.25
8371.5,-999.25,117.3882,-999.25,-999.25,1.6056,-999.25
8372,-999.25,112.0464,-999.25,-999.25,1.6586,-999.25
8372.5,-999.25,116.123,-999.25,-999.25,1.6559,-999.25
8373,-999.25,113.2206,-999.25,-999.25,1.5325,-999.25
8373.5,-999.25,117.3055,-999.25,-999.25,1.5446,-999.25
8374,-999.25,112.7575,-999.25,-999.25,1.5798,-999.25
8374.5,-999.25,111.0293,-999.25,-999.25,1.5673,-999.25
8375,-999.25,108.3666,-999.25,-999.25,1.4954,-999.25
8375.5,-999.25,114.8,-999.25,-999.25,1.5631,-999.25
8376,-999.25,120.7703,-999.25,-999.25,1.642,-999.25
8376.5,-999.25,124.3839,-999.25,-999.25,1.7354,-999.25
8377,-999.25,119.439,-999.25,-999.25,1.7466,-999.25
8377.5,-999.25,121.0101,-999.25,-999.25,1.8628,-999.25
8378,-999.25,117.8678,-999.25,-999.25,1.913,-999.25
8378.5,-999.25,118.3392,-999.25,-999.25,1.911,-999.25
8379,-999.25,114.3369,-999.25,-999.25,1.8426,-999.25
8379.5,-999.25,123.4495,-999.25,-999.25,1.8525,-999.25
8380,-999.25,122.1926,-999.25,-999.25,1.8345,-999.25
8380.5,-999.25,121.4814,-999.25,-999.25,1.8015,-999.25
8381,-999.25,117.0823,-999.25,-999.25,1.7146,-999.25
8381.5,-999.25,121.1672,-999.25,-999.25,1.7193,-999.25
8382,-999.25,121.3243,-999.25,-999.25,1.7508,-999.25
8382.5,-999.25,120.3816,-999.25,-999.25,1.7725,-999.25
8383,-999.25,116.6853,-999.25,-999.25,1.7551,-999.25
8383.5,-999.25,119.3563,-999.25,-999.25,1.7878,-999.25
8384,-999.25,118.8022,-999.25,-999.25,1.8077,-999.25
8384.5,-999.25,117.7851,-999.25,-999.25,1.8137,-999.25
8385,-999.25,116.1313,-999.25,-999.25,1.774,-999.25
8385.5,-999.25,115.5856,-999.25,-999.25,1.81,-999.25
8386,-999.25,122.7383,-999.25,-999.25,1.8022,-999.25
8386.5,-999.25,123.5322,-999.25,-999.25,1.7768,-999.25
8387,-999.25,124.3095,-999.25,-999.25,1.7159,-999.25
8387.5,-999.25,121.713,-999.25,-999.25,1.7553,-999.25
8388,-999.25,121.0018,-999.25,-999.25,1.7421,-999.25
8388.5,-999.25,118.5707,-999.25,-999.25,1.6925,-999.25
8389,-999.25,115.9742,-999.25,-999.25,1.6804,-999.25
8389.5,-999.25,115.8171,-999.25,-999.25,1.6845,-999.25
8390,-999.25,116.2884,-999.25,-999.25,1.6721,-999.25
8390.5,-999.25,113.94,-999.25,-999.25,1.6057,-999.25
8391,-999.25,114.4113,-999.25,-999.25,1.6139,-999.25
8391.5,-999.25,112.9229,-999.25,-999.25,1.6079,-999.25
8392,-999.25,116.4538,-999.25,-999.25,1.566,-999.25
8392.5,-999.25,109.3093,-999.25,-999.25,1.5376,-999.25
8393,-999.25,110.7151,-999.25,-999.25,1.5541,-999.25
8393.5,-999.25,108.1268,-999.25,-999.25,1.5688,-999.25
8394,-999.25,112.9146,-999.25,-999.25,1.5861,-999.25
8394.5,-999.25,112.7575,-999.25,-999.25,1.5648,-999.25
8395,-999.25,115.8998,-999.25,-999.25,1.5634,-999.25
8395.5,-999.25,118.488,-999.25,-999.25,1.568,-999.25
8396,-999.25,118.6451,-999.25,-999.25,1.5823,-999.25
8396.5,-999.25,115.8891,-999.25,-999.25,1.5905,-999.25
8397,-999.25,113.4579,-999.25,-999.25,1.571,-999.25
8397.5,-999.25,117.9178,-999.25,-999.25,1.6121,-999.25
8398,-999.25,118.9373,-999.25,-999.25,1.6243,-999.25
8398.5,-999.25,122.3194,-999.25,-999.25,1.6441,-999.25
8399,-999.25,114.8827,-999.25,-999.25,1.6399,-999.25
8399.5,-999.25,115.1225,-999.25,-999.25,1.6491,-999.25
8400,-999.25,116.3711,-999.25,-999.25,1.6564,-999.25
8400.5,-999.25,121.3161,-999.25,-999.25,1.6908,-999.25
8401,-999.25,121.1589,-999.25,-999.25,1.7228,-999.25
8401.5,-999.25,114.7256,-999.25,-999.25,1.7308,-999.25
8402,-999.25,112.6087,-999.25,-999.25,1.7366,-999.25
8402.5,-999.25,113.6258,-999.25,-999.25,1.713,-999.25
8403,-999.25,124.9379,-999.25,-999.25,1.6808,-999.25
8403.5,-999.25,125.7979,-999.25,-999.25,1.6756,-999.25
8404,-999.25,122.821,-999.25,-999.25,1.6581,-999.25
8404.5,-999.25,115.7427,-999.25,-999.25,1.6536,-999.25
8405,-999.25,115.4285,-999.25,-999.25,1.6133,-999.25
8405.5,-999.25,116.9169,-999.25,-999.25,1.6644,-999.25
8406,-999.25,118.8022,-999.25,-999.25,1.6899,-999.25
8406.5,-999.25,119.5878,-999.25,-999.25,1.7009,-999.25
8407,-999.25,121.6303,-999.25,-999.25,1.6926,-999.25
8407.5,-999.25,121.9445,-999.25,-999.25,1.7547,-999.25
8408,-999.25,119.4307,-999.25,-999.25,1.7701,-999.25
8408.5,-999.25,118.8022,-999.25,-999.25,1.7512,-999.25
8409,-999.25,116.4538,-999.25,-999.25,1.7152,-999.25
8409.5,-999.25,117.3965,-999.25,-999.25,1.7284,-999.25
8410,-999.25,114.7256,-999.25,-999.25,1.7159,-999.25
8410.5,-999.25,116.9252,-999.25,-999.25,1.6824,-999.25
8411,-999.25,113.4687,-999.25,-999.25,1.6535,-999.25
8411.5,-999.25,118.0249,-999.25,-999.25,1.6484,-999.25
8412,-999.25,118.0249,-999.25,-999.25,1.6452,-999.25
8412.5,-999.25,121.2416,-999.25,-999.25,1.6035,-999.25
8413,-999.25,117.628,-999.25,-999.25,1.629,-999.25
8413.5,-999.25,116.0486,-999.25,-999.25,1.6377,-999.25
8414,-999.25,116.6771,-999.25,-999.25,1.7163,-999.25
8414.5,-999.25,119.348,-999.25,-999.25,1.7304,-999.25
8415,-999.25,118.5624,-999.25,-999.25,1.8201,-999.25
8415.5,-999.25,119.8193,-999.25,-999.25,1.809,-999.25
8416,-999.25,120.1336,-999.25,-999.25,1.8708,-999.25
8416.5,-999.25,122.1016,-999.25,-999.25,1.7944,-999.25
8417,-999.25,117.3138,-999.25,-999.25,1.8055,-999.25
8417.5,-999.25,116.8425,-999.25,-999.25,1.7615,-999.25
8418,-999.25,114.246,-999.25,-999.25,1.7681,-999.25
8418.5,-999.25,118.8022,-999.25,-999.25,1.7572,-999.25
8419,-999.25,116.7598,-999.25,-999.25,1.7643,-999.25
8419.5,-999.25,118.6451,-999.25,-999.25,1.7574,-999.25
8420,-999.25,117.7851,-999.25,-999.25,1.7322,-999.25
8420.5,-999.25,120.6959,-999.25,-999.25,1.6914,-999.25
8421,-999.25,118.6617,-999.25,-999.25,1.6791,-999.25
8421.5,-999.25,120.6959,-999.25,-999.25,1.6562,-999.25
8422,-999.25,115.8998,-999.25,-999.25,1.6462,-999.25
8422.5,-999.25,118.2482,-999.25,-999.25,1.6365,-999.25
8423,-999.25,113.1462,-999.25,-999.25,1.6281,-999.25
8423.5,-999.25,116.4759,-999.25,-999.25,1.6349,-999.25
8424,-999.25,112.0023,-999.25,-999.25,1.6139,-999.25
8424.5,-999.25,111.4565,-999.25,-999.25,1.6087,-999.25
8425,-999.25,109.2266,-999.25,-999.25,1.5632,-999.25
8425.5,-999.25,111.4262,-999.25,-999.25,1.5571,-999.25
8426,-999.25,114.7256,-999.25,-999.25,1.5547,-999.25
8426.5,-999.25,115.4285,-999.25,-999.25,1.561,-999.25
8427,-999.25,116.9996,-999.25,-999.25,1.5525,-999.25
8427.5,-999.25,116.9996,-999.25,-999.25,1.5579,-999.25
8428,-999.25,117.2394,-999.25,-999.25,1.5748,-999.25
8428.5,-999.25,116.6936,-999.25,-999.25,1.5769,-999.25
8429,-999.25,115.354,-999.25,-999.25,1.604,-999.25
8429.5,-999.25,117.0823,-999.25,-999.25,1.6211,-999.25
8430,-999.25,116.0569,-999.25,-999.25,1.6887,-999.25
8430.5,-999.25,116.7625,-999.25,-999.25,1.6803,-999.25
8431,-999.25,113.3061,-999.25,-999.25,1.7163,-999.25
8431.5,-999.25,114.2487,-999.25,-999.25,1.7091,-999.25
8432,-999.25,113.94,-999.25,-999.25,1.7019,-999.25
8432.5,-999.25,117.2394,-999.25,-999.25,1.7254,-999.25
8433,-999.25,116.4538,-999.25,-999.25,1.6886,-999.25
8433.5,-999.25,118.3392,-999.25,-999.25,1.7307,-999.25
8434,-999.25,115.354,-999.25,-999.25,1.6733,-999.25
8434.5,-999.25,112.9973,-999.25,-999.25,1.6922,-999.25
8435,-999.25,113.7829,-999.25,-999.25,1.6617,-999.25
8435.5,-999.25,113.7829,-999.25,-999.25,1.6303,-999.25
8436,-999.25,115.7427,-999.25,-999.25,1.624,-999.25
8436.5,-999.25,115.5773,-999.25,-999.25,1.6697,-999.25
8437,-999.25,116.4455,-999.25,-999.25,1.7147,-999.25
8437.5,-999.25,118.8849,-999.25,-999.25,1.7507,-999.25
8438,-999.25,121.9748,-999.25,-999.25,1.771,-999.25
8438.5,-999.25,122.1319,-999.25,-999.25,1.7751,-999.25
8439,-999.25,120.1689,-999.25,-999.25,1.808,-999.25
8439.5,-999.25,112.6667,-999.25,-999.25,1.7909,-999.25
8440,-999.25,108.7306,-999.25,-999.25,1.8417,-999.25
8440.5,-999.25,110.3299,-999.25,-999.25,1.8471,-999.25
8441,-999.25,114.9075,-999.25,-999.25,1.8261,-999.25
8441.5,-999.25,117.4213,-999.25,-999.25,1.7825,-999.25
8442,-999.25,119.5134,-999.25,-999.25,1.7668,-999.25
8442.5,-999.25,116.5282,-999.25,-999.25,1.8035,-999.25
8443,-999.25,120.7785,-999.25,-999.25,1.8327,-999.25
8443.5,-999.25,120.0674,-999.25,-999.25,1.8625,-999.25
8444,-999.25,120.6132,-999.25,-999.25,1.8386,-999.25
8444.5,-999.25,120.6132,-999.25,-999.25,1.8744,-999.25
8445,-999.25,122.3497,-999.25,-999.25,1.8658,-999.25
8445.5,-999.25,125.7235,-999.25,-999.25,1.8794,-999.25
8446,-999.25,125.8723,-999.25,-999.25,1.8825,-999.25
8446.5,-999.25,120.8447,-999.25,-999.25,1.8039,-999.25
8447,-999.25,119.5878,-999.25,-999.25,1.7984,-999.25
8447.5,-999.25,115.8171,-999.25,-999.25,1.7245,-999.25
8448,-999.25,115.3457,-999.25,-999.25,1.6789,-999.25
8448.5,-999.25,110.7978,-999.25,-999.25,1.617,-999.25
8449,-999.25,112.6831,-999.25,-999.25,1.5823,-999.25
8449.5,-999.25,108.5155,-999.25,-999.25,1.608,-999.25
8450,-999.25,112.2862,-999.25,-999.25,1.5685,-999.25
8450.5,-999.25,112.7658,-999.25,-999.25,1.5301,-999.25
8451,-999.25,115.2796,-999.25,-999.25,1.5848,-999.25
8451.5,-999.25,111.3435,-999.25,-999.25,1.664,-999.25
8452,-999.25,106.4647,-999.25,-999.25,1.7439,-999.25
8452.5,-999.25,102.3798,-999.25,-999.25,1.8838,-999.25
8453,-999.25,98.2949,-999.25,-999.25,1.8864,-999.25
8453.5,-999.25,94.3753,-999.25,-999.25,1.8698,-999.25
8454,-999.25,97.0462,-999.25,-999.25,1.8257,-999.25
8454.5,-999.25,101.7596,-999.25,-999.25,1.8492,-999.25
8455,-999.25,106.3076,-999.25,-999.25,1.8462,-999.25
8455.5,-999.25,105.2823,-999.25,-999.25,1.7263,-999.25
8456,-999.25,101.6769,-999.25,-999.25,1.7504,-999.25
8456.5,-999.25,102.7767,-999.25,-999.25,1.7551,-999.25
8457,-999.25,104.3479,-999.25,-999.25,1.7299,-999.25
8457.5,-999.25,111.2608,-999.25,-999.25,1.7237,-999.25
8458,-999.25,114.0971,-999.25,-999.25,1.7329,-999.25
8458.5,-999.25,115.8336,-999.25,-999.25,1.7527,-999.25
8459,-999.25,114.8827,-999.25,-999.25,1.7266,-999.25
8459.5,-999.25,116.9169,-999.25,-999.25,1.7661,-999.25
8460,-999.25,119.5795,-999.25,-999.25,1.8168,-999.25
8460.5,-999.25,125.7896,-999.25,-999.25,1.8514,-999.25
8461,-999.25,124.6981,-999.25,-999.25,1.8606,-999.25
8461.5,-999.25,127.3773,-999.25,-999.25,1.8562,-999.25
8462,-999.25,121.1755,-999.25,-999.25,1.8786,-999.25
8462.5,-999.25,120.6959,-999.25,-999.25,1.861,-999.25
8463,-999.25,118.9594,-999.25,-999.25,1.8835,-999.25
8463.5,-999.25,114.3948,-999.25,-999.25,1.8426,-999.25
8464,-999.25,114.709,-999.25,-999.25,1.8647,-999.25
8464.5,-999.25,112.2779,-999.25,-999.25,1.8825,-999.25
8465,-999.25,115.2713,-999.25,-999.25,1.8821,-999.25
8465.5,-999.25,112.2944,-999.25,-999.25,1.8795,-999.25
8466,-999.25,113.4769,-999.25,-999.25,1.7786,-999.25
8466.5,-999.25,114.1054,-999.25,-999.25,1.7517,-999.25
8467,-999.25,118.8105,-999.25,-999.25,1.681,-999.25
8467.5,-999.25,114.4031,-999.25,-999.25,1.6739,-999.25
8468,-999.25,121.3161,-999.25,-999.25,1.646,-999.25
8468.5,-999.25,118.8849,-999.25,-999.25,1.6092,-999.25
8469,-999.25,123.5983,-999.25,-999.25,1.6215,-999.25
8469.5,-999.25,117.934,-999.25,-999.25,1.5903,-999.25
8470,-999.25,117.6942,-999.25,-999.25,1.6222,-999.25
8470.5,-999.25,111.7239,-999.25,-999.25,1.6219,-999.25
8471,-999.25,112.5095,-999.25,-999.25,1.649,-999.25
8471.5,-999.25,112.9891,-999.25,-999.25,1.6847,-999.25
8472,-999.25,120.3816,-999.25,-999.25,1.6936,-999.25
8472.5,-999.25,118.6617,-999.25,-999.25,1.7207,-999.25
8473,-999.25,118.3392,-999.25,-999.25,1.7264,-999.25
8473.5,-999.25,120.3734,-999.25,-999.25,1.7504,-999.25
8474,-999.25,124.1441,-999.25,-999.25,1.7885,-999.25
8474.5,-999.25,125.401,-999.25,-999.25,1.7973,-999.25
8475,-999.25,125.8806,-999.25,-999.25,1.7893,-999.25
8475.5,-999.25,127.2119,-999.25,-999.25,1.751,-999.25
8476,-999.25,125.7979,-999.25,-999.25,1.7472,-999.25
8476.5,-999.25,124.541,-999.25,-999.25,1.7924,-999.25
8477,-999.25,124.9297,-999.25,-999.25,1.7456,-999.25
8477.5,-999.25,124.4666,-999.25,-999.25,1.7246,-999.25
8478,-999.25,122.2587,-999.25,-999.25,1.6788,-999.25
8478.5,-999.25,119.9103,-999.25,-999.25,1.7254,-999.25
8479,-999.25,122.7301,-999.25,-999.25,1.719,-999.25
8479.5,-999.25,119.5961,-999.25,-999.25,1.7336,-999.25
8480,-999.25,121.5559,-999.25,-999.25,1.7444,-999.25
8480.5,-999.25,117.9423,-999.25,-999.25,1.802,-999.25
8481,-999.25,118.8767,-999.25,-999.25,1.7964,-999.25
8481.5,-999.25,118.7195,-999.25,-999.25,1.7613,-999.25
8482,-999.25,119.0338,-999.25,-999.25,1.7084,-999.25
8482.5,-999.25,120.5305,-999.25,-999.25,1.6653,-999.25
8483,-999.25,115.1886,-999.25,-999.25,1.6901,-999.25
8483.5,-999.25,115.6682,-999.25,-999.25,1.694,-999.25
8484,-999.25,116.2967,-999.25,-999.25,1.7297,-999.25
8484.5,-999.25,118.1821,-999.25,-999.25,1.7329,-999.25
8485,-999.25,122.8128,-999.25,-999.25,1.7245,-999.25
8485.5,-999.25,124.4666,-999.25,-999.25,1.7366,-999.25
8486,-999.25,124.9379,-999.25,-999.25,1.7334,-999.25
8486.5,-999.25,120.4561,-999.25,-999.25,1.779,-999.25
8487,-999.25,117.8596,-999.25,-999.25,1.7795,-999.25
8487.5,-999.25,117.6198,-999.25,-999.25,1.7583,-999.25
8488,-999.25,118.6451,-999.25,-999.25,1.7279,-999.25
8488.5,-999.25,118.8022,-999.25,-999.25,1.6953,-999.25
8489,-999.25,118.7278,-999.25,-999.25,1.6875,-999.25
8489.5,-999.25,116.6853,-999.25,-999.25,1.683,-999.25
8490,-999.25,117.2394,-999.25,-999.25,1.6774,-999.25
8490.5,-999.25,117.7107,-999.25,-999.25,1.6946,-999.25
8491,-999.25,118.8849,-999.25,-999.25,1.722,-999.25
8491.5,-999.25,119.4307,-999.25,-999.25,1.7489,-999.25
8492,-999.25,116.52,-999.25,-999.25,1.7783,-999.25
8492.5,-999.25,116.9913,-999.25,-999.25,1.7472,-999.25
8493,-999.25,119.1165,-999.25,-999.25,1.7717,-999.25
8493.5,-999.25,122.1843,-999.25,-999.25,1.7501,-999.25
8494,-999.25,122.1843,-999.25,-999.25,1.7485,-999.25
8494.5,-999.25,116.9996,-999.25,-999.25,1.7241,-999.25
8495,-999.25,116.9996,-999.25,-999.25,1.7238,-999.25
8495.5,-999.25,117.2394,-999.25,-999.25,1.7142,-999.25
8496,-999.25,120.6959,-999.25,-999.25,1.7143,-999.25
8496.5,-999.25,124.3922,-999.25,-999.25,1.7157,-999.25
8497,-999.25,124.3922,-999.25,-999.25,1.7137,-999.25
8497.5,-999.25,122.5068,-999.25,-999.25,1.7189,-999.25
8498,-999.25,126.5917,-999.25,-999.25,1.7233,-999.25
8498.5,-999.25,124.7808,-999.25,-999.25,1.7212,-999.25
8499,-999.25,125.6408,-999.25,-999.25,1.7106,-999.25
8499.5,-999.25,121.5559,-999.25,-999.25,1.7339,-999.25
8500,-999.25,123.2924,-999.25,-999.25,1.7398,-999.25
8500.5,-999.25,119.439,-999.25,-999.25,1.7287,-999.25
8501,-999.25,111.7322,-999.25,-999.25,1.7434,-999.25
8501.5,-999.25,111.2525,-999.25,-999.25,1.7382,-999.25
8502,-999.25,116.1313,-999.25,-999.25,1.7277,-999.25
8502.5,-999.25,120.0674,-999.25,-999.25,1.6823,-999.25
8503,-999.25,119.2074,-999.25,-999.25,1.711,-999.25
8503.5,-999.25,119.9847,-999.25,-999.25,1.6988,-999.25
8504,-999.25,119.9847,-999.25,-999.25,1.6825,-999.25
8504.5,-999.25,122.1843,-999.25,-999.25,1.6633,-999.25
8505,-999.25,122.0355,-999.25,-999.25,1.6719,-999.25
8505.5,-999.25,123.7554,-999.25,-999.25,1.7072,-999.25
8506,-999.25,124.6154,-999.25,-999.25,1.7819,-999.25
8506.5,-999.25,128.535,-999.25,-999.25,1.8242,-999.25
8507,-999.25,125.3183,-999.25,-999.25,1.8474,-999.25
8507.5,-999.25,124.541,-999.25,-999.25,1.7721,-999.25
8508,-999.25,118.5707,-999.25,-999.25,1.7373,-999.25
8508.5,-999.25,115.6682,-999.25,-999.25,1.6504,-999.25
8509,-999.25,114.4113,-999.25,-999.25,1.6268,-999.25
8509.5,-999.25,116.4621,-999.25,-999.25,1.5886,-999.25
8510,-999.25,118.3474,-999.25,-999.25,1.5788,-999.25
8510.5,-999.25,120.6214,-999.25,-999.25,1.5578,-999.25
8511,-999.25,124.7064,-999.25,-999.25,1.5661,-999.25
8511.5,-999.25,125.1694,-999.25,-999.25,1.5795,-999.25
8512,-999.25,125.4837,-999.25,-999.25,1.6133,-999.25
8512.5,-999.25,117.4626,-999.25,-999.25,1.6409,-999.25
8513,-999.25,118.4136,-999.25,-999.25,1.6733,-999.25
8513.5,-999.25,119.9103,-999.25,-999.25,1.6441,-999.25
8514,-999.25,121.961,-999.25,-999.25,1.6518,-999.25
8514.5,-999.25,121.3243,-999.25,-999.25,1.6076,-999.25
8515,-999.25,114.5602,-999.25,-999.25,1.6129,-999.25
8515.5,-999.25,116.4373,-999.25,-999.25,1.6008,-999.25
8516,-999.25,118.488,-999.25,-999.25,1.6312,-999.25
8516.5,-999.25,122.0272,-999.25,-999.25,1.6583,-999.25
8517,-999.25,121.7212,-999.25,-999.25,1.627,-999.25
8517.5,-999.25,121.8701,-999.25,-999.25,1.6421,-999.25
8518,-999.25,120.7703,-999.25,-999.25,1.6214,-999.25
8518.5,-999.25,119.1992,-999.25,-999.25,1.6784,-999.25
8519,-999.25,119.042,-999.25,-999.25,1.7113,-999.25
8519.5,-999.25,119.5134,-999.25,-999.25,1.7144,-999.25
8520,-999.25,117.628,-999.25,-999.25,1.7618,-999.25
8520.5,-999.25,114.9571,-999.25,-999.25,1.7182,-999.25
8521,-999.25,112.9891,-999.25,-999.25,1.7251,-999.25
8521.5,-999.25,116.8342,-999.25,-999.25,1.7073,-999.25
8522,-999.25,119.3563,-999.25,-999.25,1.7029,-999.25
8522.5,-999.25,120.6132,-999.25,-999.25,1.7375,-999.25
8523,-999.25,120.4561,-999.25,-999.25,1.7151,-999.25
8523.5,-999.25,119.5051,-999.25,-999.25,1.6927,-999.25
8524,-999.25,121.5559,-999.25,-999.25,1.6978,-999.25
8524.5,-999.25,120.8447,-999.25,-999.25,1.6608,-999.25
8525,-999.25,123.8381,-999.25,-999.25,1.68,-999.25
8525.5,-999.25,123.0443,-999.25,-999.25,1.65,-999.25
8526,-999.25,123.987,-999.25,-999.25,1.6587,-999.25
8526.5,-999.25,123.987,-999.25,-999.25,1.7095,-999.25
8527,-999.25,125.0868,-999.25,-999.25,1.7173,-999.25
8527.5,-999.25,125.8806,-999.25,-999.25,1.7401,-999.25
8528,-999.25,124.9379,-999.25,-999.25,1.7111,-999.25
8528.5,-999.25,121.0101,-999.25,-999.25,1.7002,-999.25
8529,-999.25,115.2713,-999.25,-999.25,1.6918,-999.25
8529.5,-999.25,115.106,-999.25,-999.25,1.6622,-999.25
8530,-999.25,116.5282,-999.25,-999.25,1.6836,-999.25
8530.5,-999.25,124.6154,-999.25,-999.25,1.6638,-999.25
8531,-999.25,125.4837,-999.25,-999.25,1.6725,-999.25
8531.5,-999.25,125.7979,-999.25,-999.25,1.6626,-999.25
8532,-999.25,118.5707,-999.25,-999.25,1.6755,-999.25
8532.5,-999.25,116.1313,-999.25,-999.25,1.7075,-999.25
8533,-999.25,116.7598,-999.25,-999.25,1.6985,-999.25
8533.5,-999.25,117.2394,-999.25,-999.25,1.7409,-999.25
8534,-999.25,118.0252,-999.25,-999.25,1.7096,-999.25
8534.5,-999.25,120.3736,-999.25,-999.25,1.7062,-999.25
8535,-999.25,121.353,-999.25,-999.25,1.6725,-999.25
8535.5,-999.25,118.2188,-999.25,-999.25,1.6757,-999.25
8536,-999.25,112.2142,-999.25,-999.25,1.7353,-999.25
8536.5,-999.25,109.6637,-999.25,-999.25,1.7361,-999.25
8537,-999.25,109.1841,-999.25,-999.25,1.7189,-999.25
8537.5,-999.25,110.9499,-999.25,-999.25,1.7338,-999.25
