,Depth,Forest,Lasso,SGDRegressor,XGB,Original,Ols,Ridge
8872,9965.0,100.90639775876522,137.5762776178647,129.32358371261395,103.63423,110.00420000000003,146.71522220072146,136.3806733489764
8873,9965.5,100.91724291678656,137.23197561408247,129.0918895848601,103.91296,109.9044,146.20740217066069,136.07205509503507
8874,9966.0,100.9533866332884,134.8334366847141,127.51125481478235,102.95361,109.79189999999998,143.53540913347095,134.15918169164812
8875,9966.5,100.99043940458954,132.6538437817107,126.23192254154219,103.2604,109.56670000000004,141.15705001009786,132.54305342565127
8876,9967.0,101.18440161324347,131.69708472707202,125.8624822909001,103.741005,109.22170000000004,139.92571889623795,131.9148798270005
8877,9967.5,101.24298255454502,131.46697898395078,125.7507397540269,104.20095,109.06469999999996,139.58025559605525,131.73555738759072
8878,9968.0,101.30272668714926,131.15721366024732,125.48054910045197,101.36622,109.45080000000002,139.45971324429115,131.5240427550139
8879,9968.5,101.28010869290287,130.33919343543954,125.08876061890513,102.181435,110.18279999999997,138.91772979693636,131.11192646160436
8880,9969.0,101.20584275609097,129.27729913464233,124.62837173578963,103.59492,110.16360000000003,137.69258914076624,130.41868183356783
8881,9969.5,101.1476844281858,129.48950887163477,125.13937330079517,103.17964,110.09939999999999,137.65444127244015,130.77621608376703
8882,9970.0,101.08248667559104,130.41455563575317,125.98397017939122,102.92253,110.01879999999996,138.45515689977634,131.61853418502776
8883,9970.5,100.99248719118278,131.5906282188069,126.55279383898359,103.38874,109.87449999999998,139.7190436651707,132.38604931151755
8884,9971.0,101.02252534242034,132.5274142336736,126.58099695566312,103.77577,109.9523,140.9738383973896,132.7685812442814
8885,9971.5,101.0496690009305,133.0472260568308,126.51459488805463,104.135155,110.21429999999997,141.8393518068332,132.97733770607374
8886,9972.0,101.22378611256926,133.36234041972958,127.06478986625504,104.44689,110.17090000000003,142.24597826726213,133.49967614729474
8887,9972.5,101.19391129551191,133.6227464494704,127.65392952589454,104.45328,110.07900000000004,142.4599571827277,133.98660230931316
8888,9973.0,101.19391129551191,133.59086482798114,127.85360660467165,104.34346,110.29059999999997,142.41063954994124,134.1299705510506
8889,9973.5,101.23633220370293,133.06747934560266,127.30427389585478,104.3832,110.6821,141.92852742396437,133.6118994117465
8890,9974.0,101.30272668714926,132.15900314227798,126.59875811062527,102.91917,111.04449999999997,140.9864673889927,132.8495610919198
8891,9974.5,101.322795563671,131.368583766007,126.18958814829523,102.221985,111.6718,140.26320938128956,132.37451982879503
8892,9975.0,101.27331245874015,131.5956771465217,127.22094730082239,104.0402,112.53529999999999,140.48636473731983,133.23262671118775
8893,9975.5,101.24298255454502,132.17030156988739,128.17081357994653,104.350494,113.1029,141.04217418343632,134.11171390813232
8894,9976.0,101.18440161324347,132.752577367562,128.67369899781426,102.4302,113.21300000000004,141.584245020504,134.6376955445731
8895,9976.5,101.06179052635395,132.71768699586684,129.15660340212614,103.4205,112.95600000000003,141.2905022212238,134.89165485936687
8896,9977.0,101.0387554229409,132.2330954488852,129.5119353246538,103.61083,112.36229999999999,140.3950950564825,134.86237537535433
8897,9977.5,101.0387554229409,131.8545128997161,129.0622997545058,103.910255,111.78960000000004,139.9143353179152,134.36792364662512
8898,9978.0,101.06098819350554,131.61413432415753,126.60943919056453,103.81605,111.52430000000004,140.31106709143182,132.67405739495254
8899,9978.5,101.02227391787449,131.43532846343308,124.84954437547634,104.0698,111.24880000000002,140.66335223888572,131.4654011995884
8900,9979.0,101.13587867011012,131.47839262613462,125.26809983423573,103.71948,110.76160000000003,140.6139857604729,131.73525196040424
8901,9979.5,101.14166260816418,131.63520785611445,125.37492419330755,103.807755,110.18249999999998,140.68556646938427,131.80551325962898
8902,9980.0,100.96023942590668,131.72183251429578,124.9465458414718,103.29704,109.69329999999995,140.71535603238715,131.470716753031
8903,9980.5,100.9512961571782,131.59079109647226,124.70567728288025,103.34763,109.37019999999998,140.40143399733847,131.18481424352098
8904,9981.0,100.98608522293345,130.94973536008158,123.70067815211145,103.490585,109.09850000000003,139.4965382134281,130.16646643042876
8905,9981.5,101.04407298664682,129.65616867246635,122.21344036890989,102.9205,108.63350000000001,137.69356518328826,128.53129613079844
8906,9982.0,101.08047268260674,128.45827706149277,119.21487183137981,102.53199,108.0404,136.1415154306236,125.78189992513076
8907,9982.5,101.11346426446808,127.91002999612468,114.70145644953509,100.01622,107.81109999999995,135.36269886900521,122.04220384885379
8908,9983.0,101.041290986576,126.43448835522426,112.11647326392898,100.43727,106.15289999999999,133.00635870208316,119.32788671598996
8909,9983.5,101.1264170524281,116.7279922189224,101.87365143977998,95.93581,103.09809999999996,120.92904663543231,108.16082249152011
8910,9984.0,99.69948240812651,99.96741999222667,87.16781045263161,80.74055,100.36059999999999,101.67122010397502,91.83731951344166
8911,9984.5,98.59217901971456,85.9933554493033,77.44448401659365,83.9481,97.0996,85.82852134012784,80.26142159762456
8912,9985.0,99.63927584816412,78.23253975517713,72.28617542840746,97.217125,93.40759999999997,76.616302034797,73.8403554287634
8913,9985.5,99.44314187569539,81.61775440356418,78.80804385300021,102.5193,90.77050000000003,79.46311382082523,79.41003254818233
8914,9986.0,99.74627778660457,93.88721164970706,89.65701225770978,101.446396,89.07470000000002,91.65511755762984,90.71140853182169
8915,9986.5,99.42199321003419,109.75744132078674,106.29505436611075,98.587204,89.38040000000002,108.6005883914787,107.73337857346921
8916,9987.0,99.1351742869951,121.6688032743637,116.73522733991314,97.55411,91.0628,121.96021894255938,119.24243037296405
8917,9987.5,99.21237679820176,128.15779815749238,121.64588122665215,95.61698,93.8739,130.15472313450329,125.29045959609621
8918,9988.0,99.67430858289424,129.27486731375367,122.4876524963829,98.177574,97.80370000000002,133.10462355333942,126.93631297253691
8919,9988.5,100.84146925816135,129.20307813289045,122.58483127243954,100.40622,100.55719999999995,134.22978230679735,127.45507473426255
8920,9989.0,100.90591694732564,128.74756267945344,122.21691750387357,102.061646,102.28480000000002,134.48118932885708,127.33661727371882
8921,9989.5,100.98641588806112,128.30767311800577,122.01410125038306,102.57426,103.72350000000004,134.53068629134515,127.26712820598507
8922,9990.0,101.00336186437612,127.73331393975116,121.64880721200996,102.705124,104.96169999999996,134.34723478251337,127.00605147908144
8923,9990.5,101.02105091475123,127.37059174042014,121.27534467566326,103.95219,105.79779999999997,134.26121200805323,126.747448712268
8924,9991.0,101.10212696575634,127.4006977537291,121.22290389061155,104.144135,106.37720000000004,134.5179292162909,126.80716385803319
8925,9991.5,101.10212696575634,127.59306008314385,121.20326659569152,103.06783,106.93100000000001,134.913658148782,126.92704594373286
8926,9992.0,101.0896728235322,128.18096083260275,121.50251894004174,102.678566,107.16079999999997,135.58500301839592,127.34699550094331
8927,9992.5,101.03882636554782,129.2469634272613,122.35027080658516,103.16116,106.85080000000004,136.62991898477313,128.25148254133563
8928,9993.0,101.01465150177076,129.92168265835804,122.96982823155068,102.85952,106.52979999999998,137.28538984700745,128.87691119862333
8929,9993.5,101.01465150177076,129.51267327718116,122.73410804385334,102.97721,106.6977,136.92590013892834,128.61196563206144
8930,9994.0,101.01465150177076,128.86934176315532,122.21167196572462,103.060234,107.09920000000004,136.42624100320864,128.10140713546537
8931,9994.5,101.00286111902683,129.07832333157515,122.32239572807508,103.12521,107.2935,136.77288394623494,128.28374289872758
8932,9995.0,101.00286111902683,129.7336738148389,122.7691466661751,102.97701,107.21680000000002,137.43632229916702,128.79531547580936
8933,9995.5,100.98063698801951,130.30666136285933,123.31334441345939,104.22549,107.16719999999997,138.06358348216384,129.37324939092392
8934,9996.0,100.9451022146828,131.050434909425,124.0318032125859,103.64032,107.21819999999998,138.96344924122567,130.16059440777985
8935,9996.5,100.93815307348366,132.08818231641902,125.0804095895145,103.60839,107.17100000000005,140.08015384522332,131.2450470601888
8936,9997.0,100.9288870304543,132.9222230349331,125.9446884836757,103.76683,107.71179999999998,141.09772874945682,132.1926509369249
8937,9997.5,100.92988987811091,133.14120949121707,125.93118254831656,103.51057,108.98240000000004,141.80324238034873,132.44282983106606
8938,9998.0,100.92988987811091,133.09754682962506,125.78666482386733,103.6227,110.00510000000003,142.12943922121696,132.47719483364807
8939,9998.5,100.92988987811091,133.35076363592972,125.9410906915677,103.581505,110.75950000000003,142.70996542753457,132.79008315286407
8940,9999.0,100.95499829551812,133.86842396233564,126.32506384951327,104.182144,111.14090000000004,143.45495196298478,133.29944130269632
8941,9999.5,100.92616361711988,134.19893482293605,126.63839231874341,103.78312,111.02349999999998,143.79658024040168,133.6230698784676
